"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"FF","2024-09-16","91.8","2.14","5.55","Suárez, Ranger",596142,624133,,"ball",,,,,12,"Gary Sánchez grounds out, second baseman Bryson Stott to first baseman Bryce Harper.","R","R","L","MIL","PHI","B",,,1,2,2024,"0.48","1.02","0.16","3.95",,661388,,2,3,"Bot",,,,,592663,,,-6.051659373828533,-133.64527783834083,-0.45409847602294484,6.941857013855749,26.40860789760701,-19.966659458446916,"3.61","1.65",,,,"92.1",2027,"6.3",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.21",,,,,,,,26,4,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard",135,"0","0.041",,
"CU","2024-09-16","75","1.64","5.6","Suárez, Ranger",596142,624133,,"blocked_ball",,,,,13,"Gary Sánchez grounds out, second baseman Bryson Stott to first baseman Bryce Harper.","R","R","L","MIL","PHI","B",,,0,2,2024,"-0.8","-0.86","-0.87","0.06",,661388,,2,3,"Bot",,,,,592663,,,-3.8183593211690705,-109.14317029613782,-2.7072867277665704,-5.581706718519895,21.021751053799115,-38.73550409861103,"3.49","1.6",,,,"75.5",2198,"6.9",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"53.65",,,,,,,,26,3,"Curveball",2,0,2,0,0,2,2,0,"Standard","Standard",313,"0","0.021",,
"CH","2024-09-16","78.6","1.87","5.43","Suárez, Ranger",596142,624133,,"swinging_strike",,,,,14,"Gary Sánchez grounds out, second baseman Bryson Stott to first baseman Bryce Harper.","R","R","L","MIL","PHI","S",,,0,1,2024,"0.81","0.16","1.12","2.05",,661388,,2,3,"Bot",,,,,592663,,,-3.139757705840748,-114.34597943086509,-0.6769063714527837,7.656162476861815,24.157650586244436,-30.885427901909008,"3.39","1.63",,,,"78.4",1142,"6.5",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"53.99",,,,,,,,26,2,"Changeup",2,0,2,0,0,2,2,0,"Standard","Standard",120,"0","-0.074","67.30593","7.85727"
"FF","2024-09-16","91.2","2.01","5.61","Suárez, Ranger",596142,624133,,"swinging_strike",,,,,1,"Gary Sánchez grounds out, second baseman Bryson Stott to first baseman Bryce Harper.","R","R","L","MIL","PHI","S",,,0,0,2024,"0.34","1.09","-0.39","3.5",,661388,,2,3,"Bot",,,,,592663,,,-6.776846030067972,-132.67610718612613,-1.7395155354713983,5.500990032045837,28.706853012704887,-19.089892171992712,"3.39","1.63",,,,"91.4",2051,"6.4",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.08",,,,,,,,26,1,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Infield shade","Standard",135,"0","-0.045","69.22035","6.20352"
"CU","2024-09-16","76.2","1.72","5.61","Suárez, Ranger",642715,624133,"strikeout","swinging_strike",,,,,13,"Willy Adames strikes out swinging.","R","R","L","MIL","PHI","S",2,,2,2,2024,"-0.66","-0.84","-0.02","1.34",,661388,,1,3,"Bot",,,,,592663,,,-2.4929088134924138,-110.86843279405798,-0.35630201802203487,-4.93110100541662,21.312329711757982,-39.23102644816544,"3.45","1.7",,,,"76.2",2184,"6.5",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.04",,0,"0",1,0,0,,25,6,"Curveball",2,0,2,0,0,2,2,0,"Standard","Standard",313,"-0.024","-0.264","75.10585","8.95354"
"CU","2024-09-16","73.3","1.72","5.63","Suárez, Ranger",642715,624133,,"ball",,,,,13,"Willy Adames strikes out swinging.","R","R","L","MIL","PHI","B",,,1,2,2024,"-0.98","-0.84","-0.08","0.99",,661388,,1,3,"Bot",,,,,592663,,,-1.9476061801608073,-106.78830591444535,-0.5463115499754639,-7.114147311175217,20.056797848393494,-38.714703847263785,"3.44","1.68",,,,"73.3",2173,"6.4",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.08",,,,,,,,25,5,"Curveball",2,0,2,0,0,2,2,0,"Standard","Standard",313,"0","0.023",,
"FF","2024-09-16","92","1.96","5.57","Suárez, Ranger",642715,624133,,"foul",,,,,2,"Willy Adames strikes out swinging.","R","R","L","MIL","PHI","S",,,1,2,2024,"0.32","1.04","0.1","2.92",,661388,,1,3,"Bot",,,,,592663,,,-5.394486589893751,-133.9108516909431,-3.1450773667169853,4.991646198103953,29.387597240956765,-19.17742261257765,"3.45","1.7",235,"77.5",47,"92.2",1932,"6.4",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.09",,,,,,,,25,4,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard",135,"0","0","66.46397","7.2255"
"CH","2024-09-16","80","1.9","5.38","Suárez, Ranger",642715,624133,,"blocked_ball",,,,,14,"Willy Adames strikes out swinging.","R","R","L","MIL","PHI","B",,,0,2,2024,"1.14","-0.17","0.03","0.12",,661388,,1,3,"Bot",,,,,592663,,,-6.299172962331454,-116.21844789931033,-4.464012063351296,11.56127262443998,25.146542718346154,-32.93809398289706,"3.54","1.8",,,,"79.8",1227,"6.6",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"53.9",,,,,,,,25,3,"Changeup",2,0,2,0,0,2,2,0,"Standard","Standard",112,"0","0.029",,
"CH","2024-09-16","78.7","1.87","5.44","Suárez, Ranger",642715,624133,,"foul",,,,,14,"Willy Adames strikes out swinging.","R","R","L","MIL","PHI","S",,,0,1,2024,"0.96","-0.14","1.06","1.45",,661388,,1,3,"Bot",,,,,592663,,,-3.544966764474039,-114.5766830020726,-1.5357697674970487,9.099774384297973,22.555778990539874,-33.346843801836,"3.45","1.7",,,,"78.7",1132,"6.4",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.06",,,,,,,,25,2,"Changeup",2,0,2,0,0,2,2,0,"Standard","Standard",126,"0","-0.08","66.36704","8.60636"
"FF","2024-09-16","91.9","1.92","5.63","Suárez, Ranger",642715,624133,,"called_strike",,,,,1,"Willy Adames strikes out swinging.","R","R","L","MIL","PHI","S",,,0,0,2024,"0.34","1.09","-0.77","3.19",,661388,,1,3,"Bot",,,,,592663,,,-7.562300183570096,-133.66237089325563,-2.6954512380521973,5.73967182600978,28.477584258872124,-18.764436877129015,"3.58","1.82",,,,"91.9",2025,"6.3",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.23",,,,,,,,25,1,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard",136,"0","-0.044",,
"SI","2024-09-16","90.9","1.81","5.71","Suárez, Ranger",661388,624133,"double","hit_into_play",,,,,8,"William Contreras doubles (37) on a ground ball to center fielder Cal Stevenson.   Jackson Chourio scores.    Blake Perkins scores.","R","R","L","MIL","PHI","X",8,"ground_ball",3,2,2024,"1.25","0.44","-0.24","1.69",,694192,663368,1,3,"Bot",95.93,64.94,,,592663,,,-7.847478823887538,-132.17585696401196,-5.148558151959283,16.239822374660122,26.434183593152554,-26.141730686734192,"3.52","1.69",123,"115.6",5,"91.6",1811,"6.6",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"53.91",0.7,0.66,"1.25",1,1,1,5,24,6,"Sinker",0,0,0,0,0,2,2,0,"Standard","Standard",123,"0.19","1.454",,
"FF","2024-09-16","92","2.05","5.63","Suárez, Ranger",661388,624133,,"ball",,,,,12,"William Contreras doubles (37) on a ground ball to center fielder Cal Stevenson.   Jackson Chourio scores.    Blake Perkins scores.","R","R","L","MIL","PHI","B",,,2,2,2024,"0.53","0.78","1.49","3.23",,694192,663368,1,3,"Bot",,,,,592663,,,-2.572663431948597,-134.16529265025312,-2.013074733280865,6.962202363711768,26.001624148256056,-22.500141706371835,"3.48","1.64",,,,"92.7",1858,"6.4",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.15",,,,,,,,24,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",132,"0","0.17",,
"FC","2024-09-16","87.6","1.82","5.59","Suárez, Ranger",661388,624133,,"ball",,,,,13,"William Contreras doubles (37) on a ground ball to center fielder Cal Stevenson.   Jackson Chourio scores.    Blake Perkins scores.","R","R","L","MIL","PHI","B",,,1,2,2024,"-0.09","0.61","-1.08","1.81",,694192,663368,1,3,"Bot",,,,,592663,,,-6.878316307497359,-127.4661585274581,-4.331407660100066,0.32554363802953973,24.015905746480126,-24.850845961320626,"3.57","1.72",,,,"88.5",2078,"6.7",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"53.81",,,,,,,,24,4,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",175,"0","0.068",,
"CU","2024-09-16","74.2","1.73","5.56","Suárez, Ranger",661388,624133,,"foul",,,,,13,"William Contreras doubles (37) on a ground ball to center fielder Cal Stevenson.   Jackson Chourio scores.    Blake Perkins scores.","R","R","L","MIL","PHI","S",,,1,1,2024,"-0.86","-0.49","-0.85","2.04",,694192,663368,1,3,"Bot",,,,,592663,,,-3.779316449536143,-108.08187818616138,0.8679714892129142,-6.1107206340342755,18.198393109758136,-36.353962241885185,"3.52","1.69",371,"102.3",27,"74.6",2183,"6.5",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.02",,,,,,,,24,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",308,"0","-0.077","82.47046","8.41572"
"FC","2024-09-16","87.2","1.93","5.68","Suárez, Ranger",661388,624133,,"ball",,,,,11,"William Contreras doubles (37) on a ground ball to center fielder Cal Stevenson.   Jackson Chourio scores.    Blake Perkins scores.","R","R","L","MIL","PHI","B",,,0,1,2024,"-0.2","0.68","-1.43","3.78",,694192,663368,1,3,"Bot",,,,,592663,,,-7.691273684698189,-126.84572727724512,0.13264900878408126,-0.7786915575184947,22.817984770434833,-24.962635927707087,"3.48","1.65",,,,"88",2066,"6.6",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"53.93",,,,,,,,24,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",162,"0","0.029",,
"CU","2024-09-16","75.3","1.79","5.62","Suárez, Ranger",661388,624133,,"called_strike",,,,,6,"William Contreras doubles (37) on a ground ball to center fielder Cal Stevenson.   Jackson Chourio scores.    Blake Perkins scores.","R","R","L","MIL","PHI","S",,,0,0,2024,"-0.83","-0.85","0.49","2.64",,694192,663368,1,3,"Bot",,,,,592663,,,-1.2226319519481084,-109.68719462840491,2.419154506911026,-6.507923555689931,18.768655255091748,-39.6496196017612,"3.43","1.65",,,,"75.6",2080,"6.3",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.16",,,,,,,,24,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",309,"0","-0.076",,
"FF","2024-09-16","92.7","1.84","5.49","Suárez, Ranger",663368,624133,"single","hit_into_play",,,,,1,"Blake Perkins singles on a line drive to center fielder Cal Stevenson.   Jackson Chourio to 2nd.","R","R","L","MIL","PHI","X",8,"line_drive",0,2,2024,"0.56","0.94","-0.48","3.47",,,694192,1,3,"Bot",134.34,93.72,,,592663,,,-7.173993864969046,-134.89786228643828,-1.4330798958149569,8.423470361577403,29.433599726967046,-20.585910446137476,"3.43","1.66",265,"89.7",16,"92.8",1939,"6.4",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.13",0.94,0.883,"0.9",1,1,0,4,23,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",136,"0.039","0.585","67.28274","6.57003"
"FC","2024-09-16","88.4","1.81","5.71","Suárez, Ranger",663368,624133,,"swinging_strike",,,,,2,"Blake Perkins singles on a line drive to center fielder Cal Stevenson.   Jackson Chourio to 2nd.","R","R","L","MIL","PHI","S",,,0,1,2024,"-0.06","0.47","-0.09","3.15",,,694192,1,3,"Bot",,,,,592663,,,-4.522298853852583,-128.70510137450742,-1.1546887813896836,0.2100001216835726,25.833202201412032,-26.91443158369496,"3.43","1.66",,,,"88.9",2113,"6.5",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54",,,,,,,,23,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",167,"0","-0.06","67.68541","5.96728"
"FF","2024-09-16","92.6","1.84","5.53","Suárez, Ranger",663368,624133,,"called_strike",,,,,4,"Blake Perkins singles on a line drive to center fielder Cal Stevenson.   Jackson Chourio to 2nd.","R","R","L","MIL","PHI","S",,,0,0,2024,"0.49","1","-0.64","2.34",,,694192,1,3,"Bot",,,,,592663,,,-7.4221561049968665,-134.6942854594173,-4.551382256653415,7.612396639657212,28.942170617322887,-19.137296292793984,"3.45","1.64",,,,"92.8",1908,"6.4",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.08",,,,,,,,23,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",132,"0","-0.048",,
"CH","2024-09-16","78","1.82","5.59","Suárez, Ranger",694192,624133,"walk","ball",,,,,12,"Jackson Chourio walks.","R","R","L","MIL","PHI","B",,,3,1,2024,"0.85","-0.07","1.06","2.8",,,,1,3,"Bot",,,,,592663,,,-3.196082325508188,-113.58801598044622,1.0569139469645934,7.955372288369794,21.986710137918394,-33.20648135849133,"3.28","1.56",,,,"78.1",1140,"6.4",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.07",,0.689131,"0.7",1,0,0,,22,5,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",125,"0.028","0.162",,
"SI","2024-09-16","89.3","1.78","5.67","Suárez, Ranger",694192,624133,,"called_strike",,,,,13,"Jackson Chourio walks.","R","R","L","MIL","PHI","S",,,3,0,2024,"1.38","0.43","-0.22","1.46",,,,1,3,"Bot",,,,,592663,,,-7.830105778289654,-129.74157719078548,-5.25604314684694,17.22236601292433,27.856357992237935,-26.32110732942395,"3.47","1.67",,,,"89.4",1945,"6.5",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"53.98",,,,,,,,22,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",145,"0","-0.051",,
"SI","2024-09-16","89.1","1.71","5.67","Suárez, Ranger",694192,624133,,"ball",,,,,14,"Jackson Chourio walks.","R","R","L","MIL","PHI","B",,,2,0,2024,"1.35","0.23","1.51","2.47",,,,1,3,"Bot",,,,,592663,,,-3.3326988090083276,-129.63160995061384,-2.2839598103503462,15.938548940124265,28.817628659582727,-29.263114173486862,"3.37","1.61",,,,"88.9",1776,"6.3",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.19",,,,,,,,22,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",144,"0","0.087",,
"SI","2024-09-16","89.8","1.72","5.65","Suárez, Ranger",694192,624133,,"ball",,,,,13,"Jackson Chourio walks.","R","R","L","MIL","PHI","B",,,1,0,2024,"1.25","0.25","-0.21","1.38",,,,1,3,"Bot",,,,,592663,,,-7.44812223902575,-130.56781056691364,-5.099417721110182,15.874888905846248,28.633952665666325,-28.33928512109751,"3.41","1.64",,,,"89.9",1824,"6.5",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.03",,,,,,,,22,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",137,"0","0.045",,
"CU","2024-09-16","73.6","1.65","5.74","Suárez, Ranger",694192,624133,,"ball",,,,,12,"Jackson Chourio walks.","R","R","L","MIL","PHI","B",,,0,0,2024,"-0.83","-0.93","0.83","2.5",,,,1,3,"Bot",,,,,592663,,,-0.20765632533272416,-107.15797978465015,2.371367337520281,-6.35024489364432,19.201873443579746,-39.983822809124966,"3.29","1.6",,,,"73.5",2115,"6.3",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.23",,,,,,,,22,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",310,"0","0.024",,
"CU","2024-09-16","73.6","1.74","5.68","Suárez, Ranger",668930,624133,"field_out","hit_into_play",,,,,14,"Brice Turang flies out to center fielder Cal Stevenson.","R","L","L","MIL","PHI","X",8,"fly_ball",0,2,2024,"-0.98","-0.92","0.49","1.37",,,,0,3,"Bot",121.59,62.33,,,592663,,,-0.8368806730520516,-107.21098202950868,0.1592259652044541,-7.390153587050329,19.436995198025546,-39.4607322866901,"3.27","1.52",338,"90.7",35,"73.7",2165,"6.4",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.11",0.043,0.059,"0",1,0,0,3,21,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",312,"-0.025","-0.146","63.63912","6.81881"
"FF","2024-09-16","90.9","1.88","5.59","Suárez, Ranger",668930,624133,,"foul",,,,,4,"Brice Turang flies out to center fielder Cal Stevenson.","R","L","L","MIL","PHI","S",,,0,1,2024,"0.42","0.94","-0.49","2.27",,,,0,3,"Bot",,,,,592663,,,-6.84609286470837,-132.18222815471094,-4.440517624016119,6.4311055127903565,28.0972087874445,-20.371251670564675,"3.27","1.52",205,"73.8",31,"90.8",1967,"6.3",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.21",,,,,,,,21,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",137,"0","-0.049","65.88914","6.15505"
"SI","2024-09-16","89.7","1.73","5.66","Suárez, Ranger",668930,624133,,"called_strike",,,,,7,"Brice Turang flies out to center fielder Cal Stevenson.","R","L","L","MIL","PHI","S",,,0,0,2024,"1.34","0.44","-0.72","1.98",,,,0,3,"Bot",,,,,592663,,,-8.894981441238958,-130.19476676441064,-3.9993349972041217,17.10575506116074,29.284276473592346,-26.463843211509204,"3.35","1.65",,,,"89.6",1866,"6.5",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"53.99",,,,,,,,21,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",140,"0","-0.033",,
"CH","2024-09-16","80.8","1.93","5.5","Suárez, Ranger",687401,624133,"field_out","hit_into_play",,,,,8,"Joey Ortiz flies out to center fielder Cal Stevenson.","R","R","L","MIL","PHI","X",8,"fly_ball",2,2,2024,"0.89","0.04","0.27","1.78",,,686217,2,2,"Bot",130.96,83.25,,,592663,,,-5.429648558320811,-117.61171207646319,-1.7275619006680225,9.316001494223777,21.9486622156834,-31.687782087179716,"3.34","1.53",283,"87.8",41,"81.1",1172,"6.4",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.05",0.003,0.006,"0",1,0,0,3,16,5,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",120,"-0.024","-0.197","72.80226","8.51026"
"SI","2024-09-16","91.2","1.8","5.6","Suárez, Ranger",687401,624133,,"called_strike",,,,,13,"Joey Ortiz flies out to center fielder Cal Stevenson.","R","R","L","MIL","PHI","S",,,2,1,2024,"1.41","0.25","-0.91","1.81",,,686217,2,2,"Bot",,,,,592663,,,-9.879041208055884,-132.46070825437403,-4.176607214208678,18.722474261160897,28.697363019361095,-28.44697552557001,"3.36","1.54",,,,"91.4",1817,"6.6",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"53.94",,,,,,,,16,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",137,"0","-0.062",,
"SI","2024-09-16","90.7","1.77","5.6","Suárez, Ranger",687401,624133,,"called_strike",,,,,8,"Joey Ortiz flies out to center fielder Cal Stevenson.","R","R","L","MIL","PHI","S",,,2,0,2024,"1.32","0.17","-0.19","1.7",,,686217,2,2,"Bot",,,,,592663,,,-7.733341667843989,-131.77540495267382,-4.173960399395833,17.054982883614965,29.165081847138243,-29.49073066888015,"3.34","1.52",,,,"90.7",1876,"6.5",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.04",,,,,,,,16,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",141,"0","-0.04",,
"FC","2024-09-16","86.6","1.89","5.7","Suárez, Ranger",687401,624133,,"ball",,,,,12,"Joey Ortiz flies out to center fielder Cal Stevenson.","R","R","L","MIL","PHI","B",,,1,0,2024,"-0.19","0.48","0.65","3.68",,,686217,2,2,"Bot",,,,,592663,,,-2.567551639730728,-126.19848374655129,0.33635369438500473,-1.6174105347772076,23.169285144763386,-27.255258696119046,"3.37","1.56",,,,"87.3",2020,"6.4",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.09",,,,,,,,16,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",164,"0","0.043",,
"CH","2024-09-16","81.8","1.97","5.47","Suárez, Ranger",687401,624133,,"blocked_ball",,,,,14,"Joey Ortiz flies out to center fielder Cal Stevenson.","R","R","L","MIL","PHI","B",,,0,0,2024,"1.43","-0.37","0.3","0.51",,,686217,2,2,"Bot",,,,,592663,,,-6.557654843048697,-118.90436131875028,-3.83692385159049,14.829851262191093,25.387809659290966,-35.07320850630983,"3.36","1.54",,,,"81.8",1173,"6.6",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"53.89",,,,,,,,16,1,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",121,"0","0.028",,
"SI","2024-09-16","90.9","1.82","5.66","Suárez, Ranger",686217,624133,"force_out","hit_into_play",,,,,3,"Sal Frelick grounds into a force out, first baseman Bryce Harper to shortstop Trea Turner.   Rhys Hoskins out at 2nd.    Sal Frelick to 1st.","R","L","L","MIL","PHI","X",3,"ground_ball",2,2,2024,"1.51","0.32","0.41","2.83",,,656555,1,2,"Bot",145.17,176.84,,,592663,,,-6.812717859462339,-132.1701117511083,-1.8259748655471932,19.184841148450936,29.704216942998958,-28.281185092100976,"3.05","1.46",3,"81",-39,"91.1",1875,"6.5",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"53.95",0.074,0.081,"0",1,0,0,2,15,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",143,"-0.029","-0.343","64.21872","6.07497"
"CH","2024-09-16","80.8","1.83","5.53","Suárez, Ranger",686217,624133,,"blocked_ball",,,,,13,"Sal Frelick grounds into a force out, first baseman Bryce Harper to shortstop Trea Turner.   Rhys Hoskins out at 2nd.    Sal Frelick to 1st.","R","L","L","MIL","PHI","B",,,1,2,2024,"0.95","-0.16","-0.91","-0.12",,,656555,1,2,"Bot",,,,,592663,,,-7.956222265824686,-117.30849347725703,-5.619891522441144,10.321391365482425,22.765432342559137,-32.77797278987181,"3.04","1.58",,,,"81.1",1052,"6.6",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"53.86",,,,,,,,15,5,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",121,"0","0.057",,
"CU","2024-09-16","75","1.76","5.6","Suárez, Ranger",686217,624133,,"blocked_ball",,,,,13,"Sal Frelick grounds into a force out, first baseman Bryce Harper to shortstop Trea Turner.   Rhys Hoskins out at 2nd.    Sal Frelick to 1st.","R","L","L","MIL","PHI","B",,,0,2,2024,"-1.1","-0.94","-0.14","-0.65",,,656555,1,2,"Bot",,,,,592663,,,-1.9716248354609807,-109.08380642119342,-3.9537229021192926,-8.257702804885856,22.74046398403171,-39.0395440491476,"3.01","1.6",,,,"74.6",2282,"6.5",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.04",,,,,,,,15,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",314,"0","0.025",,
"FF","2024-09-16","91.9","1.87","5.58","Suárez, Ranger",686217,624133,,"foul",,,,,11,"Sal Frelick grounds into a force out, first baseman Bryce Harper to shortstop Trea Turner.   Rhys Hoskins out at 2nd.    Sal Frelick to 1st.","R","L","L","MIL","PHI","S",,,0,2,2024,"0.32","1.02","-0.31","3.34",,,656555,1,2,"Bot",,,,,592663,,,-6.216525097185844,-133.79682343418432,-2.0404815356885653,5.162173444973249,28.16597149410533,-19.71576414945987,"3.05","1.46",218,"80.8",51,"92",2032,"6.2",745939,624133,592663,547180,681082,664761,607208,669016,670276,592206,"54.26",,,,,,,,15,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",138,"0","0","62.39717","5.94572"
